HT_AT_DATE,DATE,HT,AT,HT_RD,AT_RD,HT_ELO,AT_ELO,HT_HPG,AT_HPG,HT_PREV_SC,AT_PREV_SC,HT_WL_RATIO,AT_WL_RATIO,HT_AVG_SC,AT_AVG_SC,HT_SC,AT_SC
ATL_WSH_2023-06-11,2023-06-11,26,3,72.0,-37.0,1562.47599032974,1451.88166611799,8.984126984126984,8.822222222222223,6.0,4.0,1.625,0.7307692307692307,5.174603174603175,4.177777777777778,2.0,6.0
STL_CIN_2023-06-11,2023-06-11,28,21,-1.0,-35.0,1503.10396024743,1466.78700207752,8.59375,8.63076923076923,7.0,4.0,0.6842105263157895,0.8571428571428571,4.6875,4.6461538461538465,3.0,4.0
LAA_SEA_2023-06-11,2023-06-11,5,1,13.0,-3.0,1501.9478960297,1516.05599909342,8.980392156862745,7.540983606557377,5.0,4.0,1.2173913043478262,0.90625,4.980392156862745,4.39344262295082,9.0,4.0
TOR_MIN_2023-06-11,2023-06-11,9,17,31.0,41.0,1538.97801828322,1513.45124227415,9.123076923076923,7.707692307692308,4.0,9.0,1.2413793103448276,1.03125,4.615384615384615,4.338461538461538,7.0,6.0
NYY_BOS_2023-06-11,2023-06-11,30,23,45.0,3.0,1551.98805797744,1505.1925676953,7.8,8.875,3.0,1.0,1.4074074074074074,1.0,4.6461538461538465,4.953125,2.0,3.0
COL_SD_2023-06-11,2023-06-11,6,10,-67.0,-5.0,1455.34593983943,1521.74680875789,8.76923076923077,7.169811320754717,6.0,9.0,0.6666666666666666,0.8275862068965517,4.476923076923077,3.7547169811320753,5.0,4.0
MIL_OAK_2023-06-11,2023-06-11,2,24,-19.0,-197.0,1504.80869102801,1416.69881881359,7.507692307692308,7.446153846153846,2.0,5.0,1.096774193548387,0.3,4.015384615384615,3.6153846153846154,6.0,8.0
PIT_NYM_2023-06-11,2023-06-11,20,14,1.0,-22.0,1473.81073929666,1504.21697964741,8.206349206349206,8.015384615384615,1.0,5.0,1.1,0.9117647058823529,4.4603174603174605,4.446153846153846,2.0,1.0
PHI_LAD_2023-06-11,2023-06-11,19,29,-37.0,58.0,1510.33743880149,1568.88192674549,8.625,8.142857142857142,0.0,9.0,0.9393939393939394,1.25,4.203125,5.5396825396825395,7.0,3.0
LAA_SEA_2023-06-11,2023-06-11,5,1,18.0,-8.0,1501.9478960297,1516.05599909342,9.057692307692308,7.564516129032258,9.0,4.0,1.2608695652173914,0.8787878787878788,5.0576923076923075,4.387096774193548,2.0,6.0
TB_TEX_2023-06-11,2023-06-11,8,11,102.0,164.0,1570.77171617668,1540.18814218893,8.543859649122806,9.816666666666666,4.0,8.0,2.0,2.1578947368421053,5.385964912280702,6.516666666666667,7.0,3.0
STL_SF_2023-06-12,2023-06-12,28,27,-2.0,17.0,1501.41039445089,1516.16830308658,8.569230769230769,8.425531914893616,3.0,13.0,0.6666666666666666,1.2380952380952381,4.661538461538462,4.468085106382978,3.0,4.0
DET_ATL_2023-06-12,2023-06-12,22,26,-83.0,68.0,1452.39024675852,1558.56834360065,7.507936507936508,8.984375,5.0,2.0,0.7027027027027027,1.56,3.5396825396825395,5.125,6.0,5.0
BOS_COL_2023-06-12,2023-06-12,23,6,4.0,-66.0,1506.90693171551,1456.91930721326,8.846153846153847,8.757575757575758,3.0,5.0,1.03125,0.6923076923076923,4.923076923076923,4.484848484848484,3.0,4.0
STL_SF_2023-06-13,2023-06-13,28,27,-3.0,18.0,1499.97358822412,1517.60510931335,8.590909090909092,8.5,3.0,4.0,0.65,1.2857142857142858,4.636363636363637,4.458333333333333,3.0,11.0
MIN_MIL_2023-06-13,2023-06-13,17,2,40.0,-21.0,1512.32993891978,1502.16219230698,7.742424242424242,7.545454545454546,6.0,6.0,1.0,1.0625,4.363636363636363,4.045454545454546,7.0,5.0
BAL_TOR_2023-06-13,2023-06-13,18,9,38.0,32.0,1522.38209890033,1540.09932163759,8.446153846153846,9.166666666666666,11.0,7.0,1.7083333333333333,1.2758620689655173,4.969230769230769,4.651515151515151,11.0,6.0
BOS_COL_2023-06-13,2023-06-13,23,6,3.0,-65.0,1505.17654479111,1458.64969413766,8.848484848484848,8.716417910447761,3.0,4.0,1.0,0.717948717948718,4.893939393939394,4.477611940298507,6.0,7.0
SEA_MIA_2023-06-13,2023-06-13,1,7,-4.0,-35.0,1516.24797821707,1489.43692326782,7.698412698412699,8.755555555555556,6.0,7.0,0.9090909090909091,0.9565217391304348,4.412698412698413,3.933333333333333,8.0,1.0
ARI_PHI_2023-06-13,2023-06-13,4,19,40.0,-33.0,1523.3818089079,1512.07191748138,8.938461538461539,8.692307692307692,7.0,7.0,1.6,0.9696969696969697,5.1692307692307695,4.246153846153846,9.0,8.0
KC_CIN_2023-06-13,2023-06-13,12,21,-99.0,-34.0,1428.03638516915,1469.77054992124,7.761904761904762,8.651515151515152,3.0,4.0,0.23529411764705882,0.8857142857142857,3.5,4.636363636363637,4.0,5.0
OAK_TB_2023-06-13,2023-06-13,24,8,-195.0,106.0,1421.41074883619,1570.82431853342,7.424242424242424,8.60344827586207,8.0,7.0,0.32,2.0526315789473686,3.6818181818181817,5.413793103448276,4.0,3.0
TEX_LAA_2023-06-13,2023-06-13,11,5,160.0,14.0,1535.52642780914,1507.35529498712,9.737704918032787,9.0,3.0,2.0,2.05,1.2083333333333333,6.459016393442623,5.0,6.0,9.0
NYM_NYY_2023-06-13,2023-06-13,14,30,-23.0,44.0,1502.75250791791,1550.27369395723,7.9393939393939394,7.7272727272727275,1.0,2.0,0.8857142857142857,1.3571428571428572,4.393939393939394,4.606060606060606,6.0,7.0
TEX_LAA_2023-06-14,2023-06-14,11,5,157.0,17.0,1532.56766834637,1510.31405444989,9.774193548387096,9.018518518518519,6.0,9.0,1.9523809523809523,1.25,6.451612903225806,5.074074074074074,3.0,7.0
STL_SF_2023-06-14,2023-06-14,28,27,-11.0,26.0,1495.95618132242,1521.62251621505,8.567164179104477,8.673469387755102,3.0,11.0,0.6341463414634146,1.3333333333333333,4.611940298507463,4.591836734693878,5.0,8.0
LAD_CWS_2023-06-14,2023-06-14,29,16,54.0,-2.0,1567.6150192188,1481.01110539783,8.09375,7.909090909090909,3.0,6.0,1.206896551724138,0.9130434782608695,5.5,4.113636363636363,5.0,1.0
SEA_MIA_2023-06-14,2023-06-14,1,7,3.0,-42.0,1518.96278039595,1486.72212108894,7.734375,8.58695652173913,8.0,1.0,0.9393939393939394,0.9166666666666666,4.46875,3.869565217391304,9.0,3.0
DET_ATL_2023-06-14,2023-06-14,22,26,-82.0,67.0,1452.62128521992,1558.33730513926,7.625,8.96923076923077,6.0,5.0,0.7297297297297297,1.5,3.578125,5.123076923076923,5.0,6.0
CHC_PIT_2023-06-14,2023-06-14,25,20,-12.0,2.0,1484.66966329364,1471.76638446713,8.078125,8.203125,3.0,2.0,0.7777777777777778,1.1333333333333333,4.1875,4.421875,11.0,3.0
OAK_TB_2023-06-14,2023-06-14,24,8,-194.0,105.0,1423.4525417794,1568.78252559021,7.402985074626866,8.576271186440678,4.0,3.0,0.34,1.95,3.6865671641791047,5.372881355932203,2.0,1.0
BAL_TOR_2023-06-14,2023-06-14,18,9,43.0,27.0,1525.24421110118,1537.23720943674,8.575757575757576,9.253731343283581,11.0,6.0,1.75,1.2333333333333334,5.0606060606060606,4.6716417910447765,1.0,3.0
DET_ATL_2023-06-14,2023-06-14,22,26,-83.0,68.0,1452.62128521992,1558.33730513926,7.6,8.984848484848484,5.0,6.0,0.7105263157894737,1.5384615384615385,3.6,5.136363636363637,7.0,10.0
NYM_NYY_2023-06-14,2023-06-14,14,30,-24.0,45.0,1501.46989980606,1551.55630206908,7.955223880597015,7.776119402985074,6.0,7.0,0.8611111111111112,1.3928571428571428,4.417910447761194,4.641791044776119,4.0,3.0
BOS_COL_2023-06-14,2023-06-14,23,6,2.0,-64.0,1503.46352703584,1460.36271189293,8.850746268656716,8.764705882352942,6.0,7.0,0.9705882352941176,0.7435897435897436,4.91044776119403,4.514705882352941,6.0,3.0
SD_CLE_2023-06-14,2023-06-14,10,15,-6.0,-18.0,1522.20390319764,1507.88728049703,7.166666666666667,8.092307692307692,4.0,5.0,0.8,0.9117647058823529,3.759259259259259,3.8461538461538463,6.0,3.0
ARI_PHI_2023-06-14,2023-06-14,4,19,41.0,-34.0,1517.7051677656,1517.74855862368,8.984848484848484,8.757575757575758,9.0,8.0,1.64,0.9411764705882353,5.2272727272727275,4.303030303030303,3.0,15.0
HOU_WSH_2023-06-14,2023-06-14,13,3,47.0,-33.0,1564.23914025893,1454.17693923475,8.21875,8.826086956521738,0.0,6.0,1.206896551724138,0.7692307692307693,4.421875,4.217391304347826,6.0,1.0
KC_CIN_2023-06-14,2023-06-14,12,21,-100.0,-33.0,1426.75910137215,1471.04783371824,7.767441860465116,8.671641791044776,4.0,5.0,0.22857142857142856,0.9142857142857143,3.511627906976744,4.641791044776119,4.0,5.0
MIN_MIL_2023-06-14,2023-06-14,17,2,42.0,-23.0,1513.8440259231,1500.64810530366,7.8059701492537314,7.582089552238806,7.0,5.0,1.0303030303030303,1.0303030303030303,4.402985074626866,4.059701492537314,4.0,2.0
OAK_TB_2023-06-15,2023-06-15,24,8,-193.0,104.0,1422.16628260488,1570.06878476473,7.382352941176471,8.516666666666667,2.0,1.0,0.36,1.8571428571428572,3.661764705882353,5.3,3.0,4.0
MIN_DET_2023-06-15,2023-06-15,17,22,44.0,-86.0,1515.33931233235,1451.65524096621,7.764705882352941,7.712121212121212,4.0,7.0,1.0606060606060606,0.6923076923076923,4.397058823529412,3.6515151515151514,4.0,8.0
ARI_PHI_2023-06-15,2023-06-15,4,19,29.0,-22.0,1516.22266782752,1519.23105856176,8.970149253731343,8.925373134328359,3.0,15.0,1.5769230769230769,0.9705882352941176,5.1940298507462686,4.462686567164179,4.0,5.0
ATL_COL_2023-06-15,2023-06-15,26,6,71.0,-67.0,1559.30334939297,1458.73240979649,9.014925373134329,8.73913043478261,10.0,3.0,1.5769230769230769,0.725,5.208955223880597,4.492753623188406,8.0,3.0
BAL_TOR_2023-06-15,2023-06-15,18,9,41.0,29.0,1523.37362847605,1539.10779206187,8.537313432835822,9.25,1.0,3.0,1.68,1.2666666666666666,5.0,4.647058823529412,4.0,2.0
SD_CLE_2023-06-15,2023-06-15,10,15,-3.0,-21.0,1524.81801399184,1505.27316970283,7.181818181818182,8.106060606060606,6.0,3.0,0.8333333333333334,0.8857142857142857,3.8,3.8333333333333335,5.0,0.0
CHC_PIT_2023-06-15,2023-06-15,25,20,-4.0,-6.0,1486.93921456272,1469.49683319805,8.169230769230769,8.184615384615384,11.0,3.0,0.8055555555555556,1.096774193548387,4.292307692307692,4.4,10.0,6.0
HOU_WSH_2023-06-15,2023-06-15,13,3,52.0,-38.0,1564.9828486762,1453.43323081748,8.23076923076923,8.76595744680851,6.0,1.0,1.2413793103448276,0.7407407407407407,4.446153846153846,4.148936170212766,5.0,4.0
OAK_TB_2023-06-15,2023-06-15,24,8,-194.0,105.0,1422.16628260488,1570.06878476473,7.3478260869565215,8.540983606557377,3.0,4.0,0.35294117647058826,1.9047619047619047,3.652173913043478,5.278688524590164,3.0,6.0
TEX_LAA_2023-06-15,2023-06-15,11,5,153.0,21.0,1534.32427034773,1508.55745244853,9.761904761904763,9.0,3.0,7.0,1.8636363636363635,1.2916666666666667,6.396825396825397,5.109090909090909,6.0,3.0
LAD_CWS_2023-06-15,2023-06-15,29,16,58.0,-6.0,1563.82964454766,1484.79648006897,8.092307692307692,7.8,5.0,1.0,1.2413793103448276,0.875,5.492307692307692,4.044444444444444,4.0,8.0
ARI_PHI_2023-06-15,2023-06-15,4,19,28.0,-21.0,1516.22266782752,1519.23105856176,8.941176470588236,8.985294117647058,4.0,5.0,1.5185185185185186,1.0,5.176470588235294,4.470588235294118,3.0,4.0
BOS_NYY_2023-06-16,2023-06-16,23,30,5.0,44.0,1505.09382913228,1550.02291371884,8.867647058823529,7.75,6.0,3.0,1.0,1.3448275862068966,4.926470588235294,4.617647058823529,15.0,5.0
ATL_COL_2023-06-16,2023-06-16,26,6,76.0,-72.0,1560.96698826699,1457.06877092247,9.044117647058824,8.714285714285714,8.0,3.0,1.6153846153846154,0.7073170731707317,5.25,4.4714285714285715,8.0,1.0
NYM_STL_2023-06-16,2023-06-16,14,28,-23.0,-14.0,1503.0032881563,1493.73180599038,7.955882352941177,8.573529411764707,4.0,5.0,0.8888888888888888,0.6190476190476191,4.411764705882353,4.617647058823529,6.0,1.0
CHC_BAL_2023-06-16,2023-06-16,25,18,0.0,43.0,1489.46501369016,1525.11308783394,8.242424242424242,8.573529411764707,10.0,4.0,0.8333333333333334,1.72,4.378787878787879,4.985294117647059,10.0,3.0
HOU_WSH_2023-06-16,2023-06-16,13,3,53.0,-39.0,1561.60439479511,1473.04142547075,8.227272727272727,8.729166666666666,5.0,4.0,1.2758620689655173,0.7142857142857143,4.454545454545454,4.145833333333333,1.0,4.0
CHC_PIT_2023-06-16,2023-06-16,25,20,7.0,-10.0,1489.46501369016,1525.11308783394,8.298507462686567,8.242424242424242,10.0,6.0,0.8611111111111112,1.0625,4.462686567164179,4.424242424242424,7.0,2.0
TEX_LAA_2023-06-16,2023-06-16,11,5,156.0,18.0,1532.32701498131,1537.36833270398,9.75,8.964285714285714,6.0,3.0,1.9090909090909092,1.24,6.390625,5.071428571428571,3.0,5.0
LAD_CWS_2023-06-16,2023-06-16,29,16,54.0,-2.0,1564.7782866196,1523.84689154709,8.075757575757576,7.913043478260869,4.0,8.0,1.2,0.9166666666666666,5.46969696969697,4.130434782608695,5.0,4.0
SD_CLE_2023-06-16,2023-06-16,10,15,2.0,-26.0,1514.75476078948,1507.49588927513,7.214285714285714,8.059701492537313,5.0,0.0,0.8666666666666667,0.8611111111111112,3.8214285714285716,3.7761194029850746,6.0,8.0
MIL_PIT_2023-06-17,2023-06-17,2,20,-25.0,-15.0,1500.2966997997,1465.82715316532,7.5588235294117645,8.208955223880597,2.0,2.0,1.0,1.0303030303030303,4.029411764705882,4.388059701492537,5.0,0.0
CHC_BAL_2023-06-17,2023-06-17,25,18,12.0,36.0,1493.2412336379,1521.3368678862,8.352941176470589,8.579710144927537,7.0,3.0,0.8888888888888888,1.6538461538461537,4.5,4.956521739130435,3.0,2.0
HOU_CIN_2023-06-17,2023-06-17,13,21,50.0,-32.0,1559.63297779115,1475.01284247471,8.208955223880597,8.617647058823529,1.0,5.0,1.2333333333333334,0.9428571428571428,4.402985074626866,4.647058823529412,3.0,10.0
ATL_COL_2023-06-17,2023-06-17,26,6,83.0,-79.0,1562.96207594155,1455.07368324791,9.014492753623188,8.690140845070422,8.0,1.0,1.6538461538461537,0.6904761904761905,5.2898550724637685,4.422535211267606,10.0,2.0
NYM_STL_2023-06-17,2023-06-17,14,28,-18.0,-19.0,1505.61788439716,1491.11720974952,7.956521739130435,8.521739130434783,6.0,1.0,0.9166666666666666,0.6046511627906976,4.434782608695652,4.565217391304348,3.0,5.0
SEA_CWS_2023-06-17,2023-06-17,1,16,9.0,-3.0,1517.37215287676,1482.71086132517,7.7384615384615385,7.914893617021277,9.0,4.0,0.9696969696969697,0.88,4.538461538461538,4.127659574468085,3.0,4.0
TEX_TOR_2023-06-17,2023-06-17,11,9,154.0,27.0,1530.86911285206,1538.82623483323,9.692307692307692,9.231884057971014,3.0,2.0,1.826086956521739,1.2258064516129032,6.338461538461538,4.608695652173913,4.0,2.0
OAK_PHI_2023-06-17,2023-06-17,24,19,-197.0,-20.0,1419.21277183995,1522.86414100179,7.3428571428571425,8.927536231884059,3.0,4.0,0.34615384615384615,1.0294117647058822,3.642857142857143,4.463768115942029,2.0,3.0
MIN_DET_2023-06-17,2023-06-17,17,22,40.0,-82.0,1507.85865705901,1459.13589623955,7.753623188405797,7.776119402985074,4.0,8.0,1.0294117647058822,0.717948717948718,4.391304347826087,3.716417910447761,2.0,0.0
SEA_CWS_2023-06-17,2023-06-17,1,16,8.0,-2.0,1517.37215287676,1482.71086132517,7.742424242424242,8.0,3.0,4.0,0.9411764705882353,0.92,4.515151515151516,4.125,3.0,2.0
OAK_PHI_2023-06-17,2023-06-17,24,19,-198.0,-19.0,1419.21277183995,1522.86414100179,7.352112676056338,8.928571428571429,2.0,3.0,0.33962264150943394,1.0588235294117647,3.619718309859155,4.442857142857143,1.0,6.0
LAD_SF_2023-06-17,2023-06-17,29,27,55.0,29.0,1562.39745898215,1526.22771918454,8.08955223880597,8.72,5.0,8.0,1.2333333333333334,1.380952380952381,5.462686567164179,4.66,5.0,7.0
TEX_TOR_2023-06-17,2023-06-17,11,9,156.0,25.0,1530.86911285206,1538.82623483323,9.666666666666666,9.228571428571428,4.0,2.0,1.8695652173913044,1.1875,6.303030303030303,4.571428571428571,1.0,2.0
HOU_CIN_2023-06-17,2023-06-17,13,21,43.0,-25.0,1559.63297779115,1475.01284247471,8.191176470588236,8.681159420289855,3.0,10.0,1.1935483870967742,0.9714285714285714,4.382352941176471,4.72463768115942,1.0,2.0
ARI_CLE_2023-06-17,2023-06-17,4,15,27.0,-24.0,1517.02643502353,1505.22421504108,8.927536231884059,8.147058823529411,3.0,8.0,1.4642857142857142,0.8888888888888888,5.144927536231884,3.838235294117647,5.0,1.0
MIL_PIT_2023-06-17,2023-06-17,2,20,-20.0,-20.0,1500.2966997997,1465.82715316532,7.536231884057971,8.176470588235293,5.0,0.0,1.0294117647058822,1.0,4.043478260869565,4.323529411764706,5.0,4.0
MIN_DET_2023-06-17,2023-06-17,17,22,42.0,-84.0,1507.85865705901,1459.13589623955,7.685714285714286,7.705882352941177,2.0,0.0,1.0588235294117647,0.7,4.357142857142857,3.661764705882353,1.0,7.0
NYM_STL_2023-06-18,2023-06-18,14,28,-20.0,-17.0,1503.51637239861,1493.21872174807,7.9714285714285715,8.514285714285714,3.0,5.0,0.8918918918918919,0.627906976744186,4.414285714285715,4.571428571428571,7.0,8.0
ARI_CLE_2023-06-18,2023-06-18,4,15,31.0,-28.0,1518.9279549225,1503.32269514211,8.957142857142857,8.130434782608695,5.0,1.0,1.5,0.8648648648648649,5.142857142857143,3.7971014492753623,3.0,12.0
ATL_COL_2023-06-18,2023-06-18,26,6,91.0,-87.0,1565.07850558941,1452.95725360005,9.071428571428571,8.652777777777779,10.0,2.0,1.6923076923076923,0.6744186046511628,5.357142857142857,4.388888888888889,14.0,6.0
BOS_NYY_2023-06-18,2023-06-18,23,30,15.0,34.0,1512.50936262696,1542.60738022416,8.985507246376812,7.782608695652174,15.0,5.0,1.0294117647058822,1.3,5.072463768115942,4.6231884057971016,4.0,1.0
HOU_CIN_2023-06-18,2023-06-18,13,21,42.0,-24.0,1554.56844408508,1480.07737618078,8.159420289855072,8.628571428571428,1.0,2.0,1.15625,1.0,4.333333333333333,4.685714285714286,7.0,9.0
OAK_PHI_2023-06-18,2023-06-18,24,19,-203.0,-14.0,1418.21655289744,1523.8603599443,7.347222222222222,8.901408450704226,1.0,6.0,0.3333333333333333,1.088235294117647,3.5833333333333335,4.464788732394366,2.0,3.0
CHC_BAL_2023-06-18,2023-06-18,25,18,13.0,35.0,1494.66088727237,1519.91721425173,8.289855072463768,8.557142857142857,3.0,2.0,0.9166666666666666,1.5925925925925926,4.478260869565218,4.914285714285715,3.0,6.0
TEX_TOR_2023-06-18,2023-06-18,11,9,155.0,26.0,1532.46419234213,1537.23115534316,9.611940298507463,9.140845070422536,1.0,2.0,1.7916666666666667,1.21875,6.223880597014926,4.535211267605634,11.0,7.0
BOS_NYY_2023-06-18,2023-06-18,23,30,18.0,31.0,1512.50936262696,1542.60738022416,8.971428571428572,7.742857142857143,4.0,1.0,1.0588235294117647,1.2580645161290323,5.057142857142857,4.571428571428571,6.0,2.0
ARI_CLE_2023-06-18,2023-06-18,4,15,22.0,-19.0,1518.9279549225,1503.32269514211,8.95774647887324,8.242857142857142,3.0,12.0,1.4482758620689655,0.8918918918918919,5.112676056338028,3.914285714285714,6.0,3.0
SEA_CWS_2023-06-18,2023-06-18,1,16,9.0,-3.0,1515.64369106999,1484.43932313194,7.7611940298507465,7.938775510204081,3.0,2.0,0.9705882352941176,0.8846153846153846,4.492537313432836,4.081632653061225,5.0,1.0
LAD_SF_2023-06-18,2023-06-18,29,27,53.0,31.0,1555.18906117833,1533.43611698836,8.117647058823529,8.705882352941176,5.0,7.0,1.1935483870967742,1.4285714285714286,5.455882352941177,4.705882352941177,0.0,15.0
MIL_PIT_2023-06-18,2023-06-18,2,20,-19.0,-21.0,1502.66160739342,1463.4622455716,7.5,8.115942028985508,5.0,4.0,1.0588235294117647,0.9714285714285714,4.057142857142857,4.318840579710145,5.0,2.0
LAD_SF_2023-06-18,2023-06-18,29,27,38.0,46.0,1555.18906117833,1533.43611698836,8.08695652173913,8.865384615384615,0.0,15.0,1.15625,1.4761904761904763,5.3768115942028984,4.903846153846154,3.0,7.0
MIN_DET_2023-06-18,2023-06-18,17,22,36.0,-78.0,1509.13545085113,1457.85910244743,7.676056338028169,7.72463768115942,1.0,7.0,1.0285714285714285,0.725,4.309859154929577,3.710144927536232,4.0,6.0
CIN_COL_2023-06-19,2023-06-19,21,6,-22.0,-95.0,1482.57731104301,1450.89299012067,8.633802816901408,8.684931506849315,9.0,6.0,1.0285714285714285,0.6590909090909091,4.746478873239437,4.410958904109589,5.0,4.0
DET_KC_2023-06-19,2023-06-19,22,12,-76.0,-101.0,1460.05700021028,1423.10429051043,7.771428571428571,7.7727272727272725,6.0,4.0,0.75,0.2222222222222222,3.742857142857143,3.522727272727273,6.0,4.0
WSH_STL_2023-06-19,2023-06-19,3,28,-36.0,-16.0,1451.51826368188,1494.79363847596,8.775510204081632,8.507042253521126,4.0,8.0,0.75,0.6511627906976745,4.142857142857143,4.619718309859155,6.0,8.0
MIA_TOR_2023-06-19,2023-06-19,7,9,-48.0,22.0,1494.74314629668,1534.91416705292,8.553191489361701,9.13888888888889,3.0,7.0,0.88,1.1818181818181819,3.851063829787234,4.569444444444445,11.0,0.0
PIT_CHC_2023-06-19,2023-06-19,20,25,-24.0,10.0,1461.70512692639,1492.42626973293,8.057142857142857,8.214285714285714,2.0,3.0,0.9444444444444444,0.8918918918918919,4.285714285714286,4.457142857142857,0.0,8.0
MIN_BOS_2023-06-19,2023-06-19,17,23,34.0,22.0,1506.93755308828,1514.7039576044,7.666666666666667,9.0,4.0,6.0,1.0,1.088235294117647,4.305555555555555,5.070422535211268,3.0,9.0
MIN_BOS_2023-06-20,2023-06-20,17,23,28.0,28.0,1503.53558876733,1518.10592192535,7.657534246575342,9.01388888888889,3.0,9.0,0.972972972972973,1.1176470588235294,4.287671232876712,5.125,4.0,10.0
WSH_STL_2023-06-20,2023-06-20,3,28,-38.0,-14.0,1449.78845591743,1496.52344624041,8.82,8.541666666666666,6.0,8.0,0.7241379310344828,0.6744186046511628,4.18,4.666666666666667,3.0,9.0
PIT_CHC_2023-06-20,2023-06-20,20,25,-32.0,18.0,1457.84744868652,1496.2839479728,8.014084507042254,8.23943661971831,0.0,8.0,0.918918918918919,0.918918918918919,4.225352112676056,4.507042253521127,0.0,4.0
PHI_ATL_2023-06-20,2023-06-20,19,26,-13.0,99.0,1524.8469064003,1567.14276906879,8.875,9.19718309859155,3.0,14.0,1.1176470588235294,1.7307692307692308,4.444444444444445,5.47887323943662,2.0,4.0
MIA_TOR_2023-06-20,2023-06-20,7,9,-37.0,11.0,1499.85415512507,1529.80315822453,8.770833333333334,9.10958904109589,11.0,0.0,0.92,1.1470588235294117,4.0,4.506849315068493,0.0,2.0
CIN_COL_2023-06-20,2023-06-20,21,6,-21.0,-96.0,1483.67900216418,1449.7912989995,8.625,8.702702702702704,5.0,4.0,1.0571428571428572,0.6444444444444445,4.75,4.405405405405405,8.0,6.0
DET_KC_2023-06-20,2023-06-20,22,12,-74.0,-103.0,1461.41021679274,1421.75107392797,7.774647887323944,7.7555555555555555,6.0,4.0,0.775,0.21621621621621623,3.7746478873239435,3.533333333333333,0.0,1.0
NYY_SEA_2023-06-20,2023-06-20,30,1,27.0,13.0,1540.41278524672,1517.75837367488,7.690140845070423,7.720588235294118,2.0,5.0,1.21875,1.0,4.535211267605634,4.5,3.0,1.0
TB_BAL_2023-06-20,2023-06-20,8,18,108.0,38.0,1569.56436546689,1522.15183179117,8.612903225806452,8.633802816901408,6.0,6.0,1.9523809523809523,1.6296296296296295,5.290322580645161,4.929577464788732,6.0,8.0
HOU_NYM_2023-06-20,2023-06-20,13,14,40.0,-21.0,1546.33689847828,1507.67306641529,8.228571428571428,7.943661971830986,7.0,7.0,1.121212121212121,0.868421052631579,4.371428571428571,4.450704225352113,1.0,11.0
CWS_TEX_2023-06-20,2023-06-20,16,11,-7.0,159.0,1480.35541709954,1536.75040405988,7.9,9.691176470588236,1.0,11.0,0.8518518518518519,1.8333333333333333,4.02,6.294117647058823,2.0,5.0
